Lead_Origin,Lead_Source,Do_Not_Email,Do_Not_Call,Converted,TotalVisits,Total_Time_On_Website,Page_Views_Per_Visit,Last_Activity,Specialization,Current_Occupation,Search,Newspaper_Article,X_Forums,Newspaper,Digital_Advertisement,Through_Recommendations,City,Free_Copy,Last_Notable_Activity
Landing_Page_Submission,Google,No,No,0,4,177,4,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,3,114,3,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,346,4,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,1278,2.5,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,5,1204,5,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,7,136,7,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,1,102,1,Converted_to_Lead,Business_Administration,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,No,0,5,228,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Google,No,No,1,4,99,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1039,3,SMS_Sent,Hospitality_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Google,No,No,1,2,872,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,300,4,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,2,1567,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1677,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,3,52,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,559,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,4,439,4,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,382,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,5,1008,5,Email_Opened,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,4,53,2,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Google,No,No,1,2,1059,2,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,2,606,2,Converted_to_Lead,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Unreachable,E-COMMERCE,Unemployed,No,No,No,No,No,No,Other_Cities,No,Unreachable
Landing_Page_Submission,Organic_Search,No,No,1,11,823,3.67,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,2,177,2,Converted_to_Lead,Hospitality_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,No,1,21,1198,5.25,View_in_browser_link_Clicked,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
Landing_Page_Submission,Google,No,No,1,4,1559,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,89,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,113,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,9,221,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Google,No,No,0,2,242,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,322,2.5,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,3,1475,3,SMS_Sent,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,222,2,Email_Link_Clicked,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,6,1189,6,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,295,2,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Organic_Search,No,No,0,3,1182,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,2,1552,2,Converted_to_Lead,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,4,337,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,4,324,4,SMS_Sent,Finance_Management,Student,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,6,30,6,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Olark_Chat,No,No,1,12,333,4,Email_Opened,Marketing_Management,Working_Professional,Yes,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,3,365,3,Email_Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Google,No,No,0,8,111,8,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,2,98,1,Page_Visited_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,4,885,4,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,4,84,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,4,1714,4,Email_Opened,Hospitality_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,5,22,5,SMS_Sent,Operations_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,5,1123,2.5,Email_Opened,Healthcare_Management,Student,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,3,998,3,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,719,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,749,2,SMS_Sent,Services_Excellence,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Direct_Traffic,No,No,0,10,225,2.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,4,32,4,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,141,755,6.71,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Page_Visited_on_Website
API,Direct_Traffic,No,No,0,25,67,3.57,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Organic_Search,No,No,1,6,1201,2,Page_Visited_on_Website,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Page_Visited_on_Website
API,Google,No,No,0,7,45,3.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1882,2,Converted_to_Lead,Retail_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,6,1395,6,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,3,97,3,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,2,1139,2,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Google,No,No,1,3,734,1.5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,6,945,6,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,5,155,5,Page_Visited_on_Website,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,4,1453,1.33,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,87,2,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,No,1,3,1621,3,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,6,430,3,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
API,Organic_Search,No,No,1,2,1843,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Google,Yes,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1634,2,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Google,No,No,0,3,441,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,7,324,2.33,Page_Visited_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
API,Google,No,No,0,2,243,2,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,1054,1.5,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Olark_Chat,Yes,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,199,1,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,2,414,2,Converted_to_Lead,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Google,No,No,1,6,1411,1.5,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Welingak_Website,Yes,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,2,240,2,SMS_Sent,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,3,342,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Link_Clicked,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,442,1.67,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,2,305,2,Converted_to_Lead,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
API,Google,No,No,1,2,1264,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,2,59,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,9,491,4.5,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,20,1290,2.22,Page_Visited_on_Website,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,102,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Email_Opened
API,Google,No,No,0,2,71,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,2,26,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Google,No,No,1,2,779,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,5,16,5,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,Yes,No,0,2,210,2,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,3,208,3,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,13,979,3.25,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Direct_Traffic,No,No,0,2,196,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,Yes,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,47,2,Email_Opened,Others,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Direct_Traffic,No,No,0,5,1240,2.5,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,google,No,No,0,7,1072,3.5,Unreachable,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,11,985,1.83,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,158,2,Email_Opened,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Google,No,No,1,3,1362,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1492,2,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Google,No,No,1,3,1545,3,SMS_Sent,E-Business,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Google,No,No,1,3,818,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,593,2,SMS_Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,Tier_II_Cities,Yes,Modified
Landing_Page_Submission,Google,No,No,0,4,1646,4,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,1352,1.33,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,5,1715,1.67,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,5,7,2.5,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,Yes,No,1,4,1452,4,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Google,No,No,1,4,963,4,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,75,4,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,6,866,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,14,1424,2.8,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,5,31,2.5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,7,520,3.5,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,SMS_Sent
API,Google,No,No,0,3,141,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,15,260,5,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,1,7,60,7,Email_Opened,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,0,9,351,9,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,1,1286,1,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Hospitality_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,340,2.5,Email_Link_Clicked,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,341,2,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,4,866,4,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Organic_Search,No,No,0,11,87,3.67,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,334,2,Unreachable,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Google,No,No,1,8,1524,2.67,Olark_Chat_Conversation,Human_Resource_Management,Student,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,5,121,5,Page_Visited_on_Website,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,No,1,18,874,3.6,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,0,6,63,6,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,1157,2,SMS_Sent,E-Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,190,1.5,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
